"country","age_group","target_end_date","year_week","week","year","weekly_rsv_hospitalisations","season"
"Slovakia","total",2028-03-12,"2028-W10",10,2028,72,"2027/2028"
"Slovakia","total",2028-03-19,"2028-W11",11,2028,41,"2027/2028"
"Slovakia","total",2028-03-26,"2028-W12",12,2028,49,"2027/2028"
"Slovakia","total",2028-04-02,"2028-W13",13,2028,46,"2027/2028"
"Slovakia","total",2028-04-09,"2028-W14",14,2028,30,"2027/2028"
"Slovakia","total",2028-04-16,"2028-W15",15,2028,29,"2027/2028"
"Slovakia","total",2028-04-23,"2028-W16",16,2028,26,"2027/2028"
"Slovakia","total",2028-04-30,"2028-W17",17,2028,21,"2027/2028"
"Slovakia","total",2028-05-07,"2028-W18",18,2028,21,"2027/2028"
"Slovakia","total",2028-05-14,"2028-W19",19,2028,12,"2027/2028"
"Slovakia","total",2028-05-21,"2028-W20",20,2028,17,"2027/2028"
"Slovakia","total",2028-05-28,"2028-W21",21,2028,15,"2027/2028"
"Slovakia","total",2028-06-04,"2028-W22",22,2028,11,"2027/2028"
"Slovakia","total",2028-06-11,"2028-W23",23,2028,6,"2027/2028"
"Slovakia","total",2028-06-18,"2028-W24",24,2028,5,"2027/2028"
"Slovakia","total",2028-06-25,"2028-W25",25,2028,12,"2027/2028"
"Slovakia","total",2028-07-02,"2028-W26",26,2028,8,"2027/2028"
"Slovakia","total",2028-07-09,"2028-W27",27,2028,8,"2027/2028"
"Slovakia","total",2028-07-16,"2028-W28",28,2028,9,"2027/2028"
"Slovakia","total",2028-07-23,"2028-W29",29,2028,4,"2027/2028"
"Slovakia","total",2028-07-30,"2028-W30",30,2028,11,"2027/2028"
"Slovakia","total",2028-08-06,"2028-W31",31,2028,6,"2027/2028"
"Slovakia","total",2028-08-13,"2028-W32",32,2028,6,"2027/2028"
"Slovakia","total",2028-08-20,"2028-W33",33,2028,12,"2027/2028"
"Slovakia","total",2028-08-27,"2028-W34",34,2028,7,"2027/2028"
"Slovenia","total",2026-09-06,"2026-W36",36,2026,1,"2026/2027"
"Slovenia","total",2026-09-13,"2026-W37",37,2026,3,"2026/2027"
"Slovenia","total",2026-09-20,"2026-W38",38,2026,3,"2026/2027"
"Slovenia","total",2026-09-27,"2026-W39",39,2026,6,"2026/2027"
"Slovenia","total",2026-10-04,"2026-W40",40,2026,10,"2026/2027"
"Slovenia","total",2026-10-11,"2026-W41",41,2026,11,"2026/2027"
"Slovenia","total",2026-10-18,"2026-W42",42,2026,17,"2026/2027"
"Slovenia","total",2026-10-25,"2026-W43",43,2026,21,"2026/2027"
"Slovenia","total",2026-11-01,"2026-W44",44,2026,36,"2026/2027"
"Slovenia","total",2026-11-08,"2026-W45",45,2026,48,"2026/2027"
"Slovenia","total",2026-11-15,"2026-W46",46,2026,65,"2026/2027"
"Slovenia","total",2026-11-22,"2026-W47",47,2026,101,"2026/2027"
"Slovenia","total",2026-11-29,"2026-W48",48,2026,114,"2026/2027"
"Slovenia","total",2026-12-06,"2026-W49",49,2026,102,"2026/2027"
"Slovenia","total",2026-12-13,"2026-W50",50,2026,122,"2026/2027"
"Slovenia","total",2026-12-20,"2026-W51",51,2026,113,"2026/2027"
"Slovenia","total",2026-12-27,"2026-W52",52,2026,89,"2026/2027"
"Slovenia","total",2027-01-03,"2026-W53",53,2026,96,"2026/2027"
"Slovenia","total",2027-01-10,"2027-W01",1,2027,90,"2026/2027"
"Slovenia","total",2027-01-17,"2027-W02",2,2027,74,"2026/2027"
"Slovenia","total",2027-01-24,"2027-W03",3,2027,41,"2026/2027"
"Slovenia","total",2027-01-31,"2027-W04",4,2027,53,"2026/2027"
"Slovenia","total",2027-02-07,"2027-W05",5,2027,43,"2026/2027"
"Slovenia","total",2027-02-14,"2027-W06",6,2027,33,"2026/2027"
"Slovenia","total",2027-02-21,"2027-W07",7,2027,34,"2026/2027"
"Slovenia","total",2027-02-28,"2027-W08",8,2027,36,"2026/2027"
"Slovenia","total",2027-03-07,"2027-W09",9,2027,19,"2026/2027"
"Slovenia","total",2027-03-14,"2027-W10",10,2027,20,"2026/2027"
"Slovenia","total",2027-03-21,"2027-W11",11,2027,17,"2026/2027"
"Slovenia","total",2027-03-28,"2027-W12",12,2027,18,"2026/2027"
"Slovenia","total",2027-04-04,"2027-W13",13,2027,14,"2026/2027"
"Slovenia","total",2027-04-11,"2027-W14",14,2027,10,"2026/2027"
"Slovenia","total",2027-04-18,"2027-W15",15,2027,7,"2026/2027"
"Slovenia","total",2027-04-25,"2027-W16",16,2027,11,"2026/2027"
"Slovenia","total",2027-05-02,"2027-W17",17,2027,7,"2026/2027"
"Slovenia","total",2027-05-09,"2027-W18",18,2027,11,"2026/2027"
"Slovenia","total",2027-05-16,"2027-W19",19,2027,4,"2026/2027"
"Slovenia","total",2027-05-23,"2027-W20",20,2027,7,"2026/2027"
"Slovenia","total",2027-05-30,"2027-W21",21,2027,4,"2026/2027"
"Slovenia","total",2027-06-06,"2027-W22",22,2027,3,"2026/2027"
"Slovenia","total",2027-06-13,"2027-W23",23,2027,5,"2026/2027"
"Slovenia","total",2027-06-20,"2027-W24",24,2027,2,"2026/2027"
"Slovenia","total",2027-06-27,"2027-W25",25,2027,2,"2026/2027"
"Slovenia","total",2027-07-04,"2027-W26",26,2027,4,"2026/2027"
"Slovenia","total",2027-07-11,"2027-W27",27,2027,6,"2026/2027"
"Slovenia","total",2027-07-18,"2027-W28",28,2027,4,"2026/2027"
"Slovenia","total",2027-07-25,"2027-W29",29,2027,2,"2026/2027"
"Slovenia","total",2027-08-01,"2027-W30",30,2027,4,"2026/2027"
"Slovenia","total",2027-08-08,"2027-W31",31,2027,0,"2026/2027"
"Slovenia","total",2027-08-15,"2027-W32",32,2027,1,"2026/2027"
"Slovenia","total",2027-08-22,"2027-W33",33,2027,2,"2026/2027"
"Slovenia","total",2027-08-29,"2027-W34",34,2027,0,"2026/2027"
"Slovenia","total",2027-09-05,"2027-W35",35,2027,1,"2027/2028"
"Slovenia","total",2027-09-12,"2027-W36",36,2027,3,"2027/2028"
"Slovenia","total",2027-09-19,"2027-W37",37,2027,3,"2027/2028"
"Slovenia","total",2027-09-26,"2027-W38",38,2027,6,"2027/2028"
"Slovenia","total",2027-10-03,"2027-W39",39,2027,10,"2027/2028"
"Slovenia","total",2027-10-10,"2027-W40",40,2027,11,"2027/2028"
"Slovenia","total",2027-10-17,"2027-W41",41,2027,17,"2027/2028"
"Slovenia","total",2027-10-24,"2027-W42",42,2027,21,"2027/2028"
"Slovenia","total",2027-10-31,"2027-W43",43,2027,36,"2027/2028"
"Slovenia","total",2027-11-07,"2027-W44",44,2027,48,"2027/2028"
"Slovenia","total",2027-11-14,"2027-W45",45,2027,65,"2027/2028"
"Slovenia","total",2027-11-21,"2027-W46",46,2027,101,"2027/2028"
"Slovenia","total",2027-11-28,"2027-W47",47,2027,114,"2027/2028"
"Slovenia","total",2027-12-05,"2027-W48",48,2027,102,"2027/2028"
"Slovenia","total",2027-12-12,"2027-W49",49,2027,122,"2027/2028"
"Slovenia","total",2027-12-19,"2027-W50",50,2027,113,"2027/2028"
"Slovenia","total",2027-12-26,"2027-W51",51,2027,89,"2027/2028"
"Slovenia","total",2028-01-02,"2027-W52",52,2027,96,"2027/2028"
"Slovenia","total",2028-01-09,"2028-W01",1,2028,90,"2027/2028"
"Slovenia","total",2028-01-16,"2028-W02",2,2028,74,"2027/2028"
"Slovenia","total",2028-01-23,"2028-W03",3,2028,41,"2027/2028"
"Slovenia","total",2028-01-30,"2028-W04",4,2028,53,"2027/2028"
"Slovenia","total",2028-02-06,"2028-W05",5,2028,43,"2027/2028"
"Slovenia","total",2028-02-13,"2028-W06",6,2028,33,"2027/2028"
"Slovenia","total",2028-02-20,"2028-W07",7,2028,34,"2027/2028"
"Slovenia","total",2028-02-27,"2028-W08",8,2028,36,"2027/2028"
"Slovenia","total",2028-03-05,"2028-W09",9,2028,19,"2027/2028"
"Slovenia","total",2028-03-12,"2028-W10",10,2028,20,"2027/2028"
"Slovenia","total",2028-03-19,"2028-W11",11,2028,17,"2027/2028"
"Slovenia","total",2028-03-26,"2028-W12",12,2028,18,"2027/2028"
"Slovenia","total",2028-04-02,"2028-W13",13,2028,14,"2027/2028"
"Slovenia","total",2028-04-09,"2028-W14",14,2028,10,"2027/2028"
"Slovenia","total",2028-04-16,"2028-W15",15,2028,7,"2027/2028"
"Slovenia","total",2028-04-23,"2028-W16",16,2028,11,"2027/2028"
"Slovenia","total",2028-04-30,"2028-W17",17,2028,7,"2027/2028"
"Slovenia","total",2028-05-07,"2028-W18",18,2028,11,"2027/2028"
"Slovenia","total",2028-05-14,"2028-W19",19,2028,4,"2027/2028"
"Slovenia","total",2028-05-21,"2028-W20",20,2028,7,"2027/2028"
"Slovenia","total",2028-05-28,"2028-W21",21,2028,4,"2027/2028"
"Slovenia","total",2028-06-04,"2028-W22",22,2028,3,"2027/2028"
"Slovenia","total",2028-06-11,"2028-W23",23,2028,5,"2027/2028"
"Slovenia","total",2028-06-18,"2028-W24",24,2028,2,"2027/2028"
"Slovenia","total",2028-06-25,"2028-W25",25,2028,2,"2027/2028"
"Slovenia","total",2028-07-02,"2028-W26",26,2028,4,"2027/2028"
"Slovenia","total",2028-07-09,"2028-W27",27,2028,6,"2027/2028"
"Slovenia","total",2028-07-16,"2028-W28",28,2028,4,"2027/2028"
"Slovenia","total",2028-07-23,"2028-W29",29,2028,2,"2027/2028"
"Slovenia","total",2028-07-30,"2028-W30",30,2028,4,"2027/2028"
"Slovenia","total",2028-08-06,"2028-W31",31,2028,0,"2027/2028"
"Slovenia","total",2028-08-13,"2028-W32",32,2028,1,"2027/2028"
"Slovenia","total",2028-08-20,"2028-W33",33,2028,2,"2027/2028"
"Slovenia","total",2028-08-27,"2028-W34",34,2028,0,"2027/2028"
"Spain","total",2026-09-06,"2026-W36",36,2026,59,"2026/2027"
"Spain","total",2026-09-13,"2026-W37",37,2026,59,"2026/2027"
"Spain","total",2026-09-20,"2026-W38",38,2026,67,"2026/2027"
"Spain","total",2026-09-27,"2026-W39",39,2026,118,"2026/2027"
"Spain","total",2026-10-04,"2026-W40",40,2026,149,"2026/2027"
"Spain","total",2026-10-11,"2026-W41",41,2026,293,"2026/2027"
"Spain","total",2026-10-18,"2026-W42",42,2026,338,"2026/2027"
"Spain","total",2026-10-25,"2026-W43",43,2026,543,"2026/2027"
"Spain","total",2026-11-01,"2026-W44",44,2026,813,"2026/2027"
"Spain","total",2026-11-08,"2026-W45",45,2026,1140,"2026/2027"
"Spain","total",2026-11-15,"2026-W46",46,2026,1460,"2026/2027"
"Spain","total",2026-11-22,"2026-W47",47,2026,1725,"2026/2027"
"Spain","total",2026-11-29,"2026-W48",48,2026,2023,"2026/2027"
"Spain","total",2026-12-06,"2026-W49",49,2026,2040,"2026/2027"
"Spain","total",2026-12-13,"2026-W50",50,2026,2082,"2026/2027"
"Spain","total",2026-12-20,"2026-W51",51,2026,1991,"2026/2027"
"Spain","total",2026-12-27,"2026-W52",52,2026,1790,"2026/2027"
"Spain","total",2027-01-03,"2026-W53",53,2026,1677,"2026/2027"
"Spain","total",2027-01-10,"2027-W01",1,2027,1523,"2026/2027"
"Spain","total",2027-01-17,"2027-W02",2,2027,1217,"2026/2027"
"Spain","total",2027-01-24,"2027-W03",3,2027,940,"2026/2027"
"Spain","total",2027-01-31,"2027-W04",4,2027,891,"2026/2027"
"Spain","total",2027-02-07,"2027-W05",5,2027,732,"2026/2027"
"Spain","total",2027-02-14,"2027-W06",6,2027,626,"2026/2027"
"Spain","total",2027-02-21,"2027-W07",7,2027,539,"2026/2027"
"Spain","total",2027-02-28,"2027-W08",8,2027,529,"2026/2027"
"Spain","total",2027-03-07,"2027-W09",9,2027,497,"2026/2027"
"Spain","total",2027-03-14,"2027-W10",10,2027,341,"2026/2027"
"Spain","total",2027-03-21,"2027-W11",11,2027,335,"2026/2027"
"Spain","total",2027-03-28,"2027-W12",12,2027,291,"2026/2027"
"Spain","total",2027-04-04,"2027-W13",13,2027,273,"2026/2027"
"Spain","total",2027-04-11,"2027-W14",14,2027,213,"2026/2027"
"Spain","total",2027-04-18,"2027-W15",15,2027,191,"2026/2027"
"Spain","total",2027-04-25,"2027-W16",16,2027,169,"2026/2027"
"Spain","total",2027-05-02,"2027-W17",17,2027,129,"2026/2027"
"Spain","total",2027-05-09,"2027-W18",18,2027,142,"2026/2027"
"Spain","total",2027-05-16,"2027-W19",19,2027,117,"2026/2027"
"Spain","total",2027-05-23,"2027-W20",20,2027,113,"2026/2027"
"Spain","total",2027-05-30,"2027-W21",21,2027,89,"2026/2027"
"Spain","total",2027-06-06,"2027-W22",22,2027,63,"2026/2027"
"Spain","total",2027-06-13,"2027-W23",23,2027,85,"2026/2027"
"Spain","total",2027-06-20,"2027-W24",24,2027,61,"2026/2027"
"Spain","total",2027-06-27,"2027-W25",25,2027,66,"2026/2027"
"Spain","total",2027-07-04,"2027-W26",26,2027,53,"2026/2027"
"Spain","total",2027-07-11,"2027-W27",27,2027,33,"2026/2027"
"Spain","total",2027-07-18,"2027-W28",28,2027,46,"2026/2027"
"Spain","total",2027-07-25,"2027-W29",29,2027,49,"2026/2027"
"Spain","total",2027-08-01,"2027-W30",30,2027,50,"2026/2027"
"Spain","total",2027-08-08,"2027-W31",31,2027,34,"2026/2027"
"Spain","total",2027-08-15,"2027-W32",32,2027,45,"2026/2027"
"Spain","total",2027-08-22,"2027-W33",33,2027,51,"2026/2027"
"Spain","total",2027-08-29,"2027-W34",34,2027,34,"2026/2027"
"Spain","total",2027-09-05,"2027-W35",35,2027,59,"2027/2028"
"Spain","total",2027-09-12,"2027-W36",36,2027,59,"2027/2028"
"Spain","total",2027-09-19,"2027-W37",37,2027,67,"2027/2028"
"Spain","total",2027-09-26,"2027-W38",38,2027,118,"2027/2028"
"Spain","total",2027-10-03,"2027-W39",39,2027,149,"2027/2028"
"Spain","total",2027-10-10,"2027-W40",40,2027,293,"2027/2028"
"Spain","total",2027-10-17,"2027-W41",41,2027,338,"2027/2028"
"Spain","total",2027-10-24,"2027-W42",42,2027,543,"2027/2028"
"Spain","total",2027-10-31,"2027-W43",43,2027,813,"2027/2028"
"Spain","total",2027-11-07,"2027-W44",44,2027,1140,"2027/2028"
"Spain","total",2027-11-14,"2027-W45",45,2027,1460,"2027/2028"
"Spain","total",2027-11-21,"2027-W46",46,2027,1725,"2027/2028"
"Spain","total",2027-11-28,"2027-W47",47,2027,2023,"2027/2028"
"Spain","total",2027-12-05,"2027-W48",48,2027,2040,"2027/2028"
"Spain","total",2027-12-12,"2027-W49",49,2027,2082,"2027/2028"
"Spain","total",2027-12-19,"2027-W50",50,2027,1991,"2027/2028"
"Spain","total",2027-12-26,"2027-W51",51,2027,1790,"2027/2028"
"Spain","total",2028-01-02,"2027-W52",52,2027,1677,"2027/2028"
"Spain","total",2028-01-09,"2028-W01",1,2028,1523,"2027/2028"
"Spain","total",2028-01-16,"2028-W02",2,2028,1217,"2027/2028"
"Spain","total",2028-01-23,"2028-W03",3,2028,940,"2027/2028"
"Spain","total",2028-01-30,"2028-W04",4,2028,891,"2027/2028"
"Spain","total",2028-02-06,"2028-W05",5,2028,732,"2027/2028"
"Spain","total",2028-02-13,"2028-W06",6,2028,626,"2027/2028"
"Spain","total",2028-02-20,"2028-W07",7,2028,539,"2027/2028"
"Spain","total",2028-02-27,"2028-W08",8,2028,529,"2027/2028"
"Spain","total",2028-03-05,"2028-W09",9,2028,497,"2027/2028"
"Spain","total",2028-03-12,"2028-W10",10,2028,341,"2027/2028"
"Spain","total",2028-03-19,"2028-W11",11,2028,335,"2027/2028"
"Spain","total",2028-03-26,"2028-W12",12,2028,291,"2027/2028"
"Spain","total",2028-04-02,"2028-W13",13,2028,273,"2027/2028"
"Spain","total",2028-04-09,"2028-W14",14,2028,213,"2027/2028"
"Spain","total",2028-04-16,"2028-W15",15,2028,191,"2027/2028"
"Spain","total",2028-04-23,"2028-W16",16,2028,169,"2027/2028"
"Spain","total",2028-04-30,"2028-W17",17,2028,129,"2027/2028"
"Spain","total",2028-05-07,"2028-W18",18,2028,142,"2027/2028"
"Spain","total",2028-05-14,"2028-W19",19,2028,117,"2027/2028"
"Spain","total",2028-05-21,"2028-W20",20,2028,113,"2027/2028"
"Spain","total",2028-05-28,"2028-W21",21,2028,89,"2027/2028"
"Spain","total",2028-06-04,"2028-W22",22,2028,63,"2027/2028"
"Spain","total",2028-06-11,"2028-W23",23,2028,85,"2027/2028"
"Spain","total",2028-06-18,"2028-W24",24,2028,61,"2027/2028"
"Spain","total",2028-06-25,"2028-W25",25,2028,66,"2027/2028"
"Spain","total",2028-07-02,"2028-W26",26,2028,53,"2027/2028"
"Spain","total",2028-07-09,"2028-W27",27,2028,33,"2027/2028"
"Spain","total",2028-07-16,"2028-W28",28,2028,46,"2027/2028"
"Spain","total",2028-07-23,"2028-W29",29,2028,49,"2027/2028"
"Spain","total",2028-07-30,"2028-W30",30,2028,50,"2027/2028"
"Spain","total",2028-08-06,"2028-W31",31,2028,34,"2027/2028"
"Spain","total",2028-08-13,"2028-W32",32,2028,45,"2027/2028"
"Spain","total",2028-08-20,"2028-W33",33,2028,51,"2027/2028"
"Spain","total",2028-08-27,"2028-W34",34,2028,34,"2027/2028"
"Sweden","total",2026-09-06,"2026-W36",36,2026,18,"2026/2027"
"Sweden","total",2026-09-13,"2026-W37",37,2026,14,"2026/2027"
"Sweden","total",2026-09-20,"2026-W38",38,2026,22,"2026/2027"
"Sweden","total",2026-09-27,"2026-W39",39,2026,27,"2026/2027"
"Sweden","total",2026-10-04,"2026-W40",40,2026,51,"2026/2027"
"Sweden","total",2026-10-11,"2026-W41",41,2026,81,"2026/2027"
"Sweden","total",2026-10-18,"2026-W42",42,2026,102,"2026/2027"
"Sweden","total",2026-10-25,"2026-W43",43,2026,181,"2026/2027"
"Sweden","total",2026-11-01,"2026-W44",44,2026,230,"2026/2027"
"Sweden","total",2026-11-08,"2026-W45",45,2026,295,"2026/2027"
"Sweden","total",2026-11-15,"2026-W46",46,2026,425,"2026/2027"
"Sweden","total",2026-11-22,"2026-W47",47,2026,479,"2026/2027"
"Sweden","total",2026-11-29,"2026-W48",48,2026,603,"2026/2027"
"Sweden","total",2026-12-06,"2026-W49",49,2026,624,"2026/2027"
"Sweden","total",2026-12-13,"2026-W50",50,2026,613,"2026/2027"
"Sweden","total",2026-12-20,"2026-W51",51,2026,566,"2026/2027"
"Sweden","total",2026-12-27,"2026-W52",52,2026,536,"2026/2027"
"Sweden","total",2027-01-03,"2026-W53",53,2026,473,"2026/2027"
"Sweden","total",2027-01-10,"2027-W01",1,2027,493,"2026/2027"
"Sweden","total",2027-01-17,"2027-W02",2,2027,341,"2026/2027"
"Sweden","total",2027-01-24,"2027-W03",3,2027,259,"2026/2027"
"Sweden","total",2027-01-31,"2027-W04",4,2027,259,"2026/2027"
"Sweden","total",2027-02-07,"2027-W05",5,2027,224,"2026/2027"
"Sweden","total",2027-02-14,"2027-W06",6,2027,189,"2026/2027"
"Sweden","total",2027-02-21,"2027-W07",7,2027,130,"2026/2027"
"Sweden","total",2027-02-28,"2027-W08",8,2027,167,"2026/2027"
"Sweden","total",2027-03-07,"2027-W09",9,2027,121,"2026/2027"
"Sweden","total",2027-03-14,"2027-W10",10,2027,113,"2026/2027"
"Sweden","total",2027-03-21,"2027-W11",11,2027,104,"2026/2027"
"Sweden","total",2027-03-28,"2027-W12",12,2027,99,"2026/2027"
"Sweden","total",2027-04-04,"2027-W13",13,2027,71,"2026/2027"
"Sweden","total",2027-04-11,"2027-W14",14,2027,78,"2026/2027"
"Sweden","total",2027-04-18,"2027-W15",15,2027,45,"2026/2027"
"Sweden","total",2027-04-25,"2027-W16",16,2027,45,"2026/2027"
"Sweden","total",2027-05-02,"2027-W17",17,2027,44,"2026/2027"
"Sweden","total",2027-05-09,"2027-W18",18,2027,27,"2026/2027"
"Sweden","total",2027-05-16,"2027-W19",19,2027,39,"2026/2027"
"Sweden","total",2027-05-23,"2027-W20",20,2027,30,"2026/2027"
"Sweden","total",2027-05-30,"2027-W21",21,2027,26,"2026/2027"
"Sweden","total",2027-06-06,"2027-W22",22,2027,13,"2026/2027"
"Sweden","total",2027-06-13,"2027-W23",23,2027,20,"2026/2027"
"Sweden","total",2027-06-20,"2027-W24",24,2027,14,"2026/2027"
"Sweden","total",2027-06-27,"2027-W25",25,2027,12,"2026/2027"
"Sweden","total",2027-07-04,"2027-W26",26,2027,17,"2026/2027"
"Sweden","total",2027-07-11,"2027-W27",27,2027,11,"2026/2027"
"Sweden","total",2027-07-18,"2027-W28",28,2027,16,"2026/2027"
"Sweden","total",2027-07-25,"2027-W29",29,2027,15,"2026/2027"
"Sweden","total",2027-08-01,"2027-W30",30,2027,13,"2026/2027"
"Sweden","total",2027-08-08,"2027-W31",31,2027,10,"2026/2027"
"Sweden","total",2027-08-15,"2027-W32",32,2027,15,"2026/2027"
"Sweden","total",2027-08-22,"2027-W33",33,2027,14,"2026/2027"
"Sweden","total",2027-08-29,"2027-W34",34,2027,17,"2026/2027"
"Sweden","total",2027-09-05,"2027-W35",35,2027,18,"2027/2028"
"Sweden","total",2027-09-12,"2027-W36",36,2027,14,"2027/2028"
"Sweden","total",2027-09-19,"2027-W37",37,2027,22,"2027/2028"
"Sweden","total",2027-09-26,"2027-W38",38,2027,27,"2027/2028"
"Sweden","total",2027-10-03,"2027-W39",39,2027,51,"2027/2028"
"Sweden","total",2027-10-10,"2027-W40",40,2027,81,"2027/2028"
"Sweden","total",2027-10-17,"2027-W41",41,2027,102,"2027/2028"
"Sweden","total",2027-10-24,"2027-W42",42,2027,181,"2027/2028"
"Sweden","total",2027-10-31,"2027-W43",43,2027,230,"2027/2028"
"Sweden","total",2027-11-07,"2027-W44",44,2027,295,"2027/2028"
"Sweden","total",2027-11-14,"2027-W45",45,2027,425,"2027/2028"
"Sweden","total",2027-11-21,"2027-W46",46,2027,479,"2027/2028"
"Sweden","total",2027-11-28,"2027-W47",47,2027,603,"2027/2028"
"Sweden","total",2027-12-05,"2027-W48",48,2027,624,"2027/2028"
"Sweden","total",2027-12-12,"2027-W49",49,2027,613,"2027/2028"
"Sweden","total",2027-12-19,"2027-W50",50,2027,566,"2027/2028"
"Sweden","total",2027-12-26,"2027-W51",51,2027,536,"2027/2028"
"Sweden","total",2028-01-02,"2027-W52",52,2027,473,"2027/2028"
"Sweden","total",2028-01-09,"2028-W01",1,2028,493,"2027/2028"
"Sweden","total",2028-01-16,"2028-W02",2,2028,341,"2027/2028"
"Sweden","total",2028-01-23,"2028-W03",3,2028,259,"2027/2028"
"Sweden","total",2028-01-30,"2028-W04",4,2028,259,"2027/2028"
"Sweden","total",2028-02-06,"2028-W05",5,2028,224,"2027/2028"
"Sweden","total",2028-02-13,"2028-W06",6,2028,189,"2027/2028"
"Sweden","total",2028-02-20,"2028-W07",7,2028,130,"2027/2028"
"Sweden","total",2028-02-27,"2028-W08",8,2028,167,"2027/2028"
"Sweden","total",2028-03-05,"2028-W09",9,2028,121,"2027/2028"
"Sweden","total",2028-03-12,"2028-W10",10,2028,113,"2027/2028"
"Sweden","total",2028-03-19,"2028-W11",11,2028,104,"2027/2028"
"Sweden","total",2028-03-26,"2028-W12",12,2028,99,"2027/2028"
"Sweden","total",2028-04-02,"2028-W13",13,2028,71,"2027/2028"
"Sweden","total",2028-04-09,"2028-W14",14,2028,78,"2027/2028"
"Sweden","total",2028-04-16,"2028-W15",15,2028,45,"2027/2028"
"Sweden","total",2028-04-23,"2028-W16",16,2028,45,"2027/2028"
"Sweden","total",2028-04-30,"2028-W17",17,2028,44,"2027/2028"
"Sweden","total",2028-05-07,"2028-W18",18,2028,27,"2027/2028"
"Sweden","total",2028-05-14,"2028-W19",19,2028,39,"2027/2028"
"Sweden","total",2028-05-21,"2028-W20",20,2028,30,"2027/2028"
"Sweden","total",2028-05-28,"2028-W21",21,2028,26,"2027/2028"
"Sweden","total",2028-06-04,"2028-W22",22,2028,13,"2027/2028"
"Sweden","total",2028-06-11,"2028-W23",23,2028,20,"2027/2028"
"Sweden","total",2028-06-18,"2028-W24",24,2028,14,"2027/2028"
"Sweden","total",2028-06-25,"2028-W25",25,2028,12,"2027/2028"
"Sweden","total",2028-07-02,"2028-W26",26,2028,17,"2027/2028"
"Sweden","total",2028-07-09,"2028-W27",27,2028,11,"2027/2028"
"Sweden","total",2028-07-16,"2028-W28",28,2028,16,"2027/2028"
"Sweden","total",2028-07-23,"2028-W29",29,2028,15,"2027/2028"
"Sweden","total",2028-07-30,"2028-W30",30,2028,13,"2027/2028"
"Sweden","total",2028-08-06,"2028-W31",31,2028,10,"2027/2028"
